gdb_id,canonical_smiles,smiles,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,homo_energy,lumo_energy,dipole_moment,kmeans_cluster,hdbscan_cluster
52032,C#CC(C=O)CNC=O,C#CC(C=O)CNC=O,125.127,-0.8193000000000001,46.17,1,2,4,-0.2551,-0.0476,2.6234,1,-2
52033,N#CC(C=O)CNC=O,N#CC(C=O)CNC=O,126.115,-0.9289200000000002,69.96000000000001,1,3,4,-0.274,-0.0551,2.0406,1,-2
52034,C#CC(C=O)COC=O,C#CC(C=O)COC=O,126.11099999999999,-0.3923000000000001,43.370000000000005,0,3,4,-0.2652,-0.0444,5.0708,0,60
52035,N#CC(C=O)COC=O,N#CC(C=O)COC=O,127.09899999999999,-0.5019199999999999,67.16,0,4,4,-0.2949,-0.071,3.5946,1,-2
52036,N=CN(C=O)CCC=O,N=CN(C=O)CCC=O,128.131,-0.35912999999999995,61.230000000000004,1,3,5,-0.2556,-0.0356,2.6878,1,-2
52037,N=COCC(C=O)C=O,N=COCC(C=O)C=O,129.11499999999998,-0.3759300000000001,67.22,1,4,5,-0.2662,-0.0586,2.4594,1,-2
52038,O=CCCC(C=O)C=O,O=CCCC(C=O)C=O,128.12699999999998,-0.020499999999999963,51.21,0,3,5,-0.2608,-0.0669,1.6491,0,48
52039,O=CCCN(C=O)C=O,O=CCCN(C=O)C=O,129.11499999999998,-0.8098000000000001,54.45,0,3,5,-0.262,-0.0507,3.9422,1,-1
52040,O=CCNC(C=O)C=O,O=CCNC(C=O)C=O,129.11499999999998,-1.4587,63.24,1,4,5,-0.2563,-0.0664,1.1822,1,-2
52041,O=CCOC(C=O)C=O,O=CCOC(C=O)C=O,130.09899999999996,-1.0317,60.440000000000005,0,4,5,-0.2637,-0.0648,1.8236,1,33
52042,O=CNCC(C=O)C=O,O=CNCC(C=O)C=O,129.11499999999998,-1.2536000000000007,63.24,1,3,5,-0.2621,-0.0519,0.8704,1,-2
52043,O=COCC(C=O)C=O,O=COCC(C=O)C=O,130.09899999999996,-0.8266,60.440000000000005,0,4,5,-0.273,-0.0659,1.9733,1,-2
52044,C#CC1(COC=N)CC1,C#CC1(COC=N)CC1,123.15499999999999,1.02347,33.08,1,2,3,-0.252,0.0258,3.3761,0,-2
52045,N#CC1(COC=N)CC1,N#CC1(COC=N)CC1,124.14299999999999,0.91385,56.87,1,3,3,-0.2695,0.0102,4.1878,1,-2
52046,C#CC1(COC=N)CN1,C#CC1(COC=N)CN1,124.14299999999999,-0.41473,55.019999999999996,2,3,3,-0.2511,0.0082,3.1582,1,-1
52047,N#CC1(COC=N)CN1,N#CC1(COC=N)CN1,125.13099999999999,-0.5243500000000003,78.81,2,4,3,-0.2786,-0.0037,3.7396,1,-2
52048,C#CC1(COC=N)CO1,C#CC1(COC=N)CO1,125.12699999999998,0.012269999999999948,45.61,1,3,3,-0.2611,0.0118,3.8294,1,-2
52049,N#CC1(COC=N)CO1,N#CC1(COC=N)CO1,126.11499999999998,-0.0973500000000001,69.39999999999999,1,4,3,-0.2761,-0.0102,6.137,1,-2
52050,C#CC1(CCC=O)CC1,C#CC1(CCC=O)CC1,122.16699999999999,1.3789,17.07,0,1,3,-0.2471,-0.0205,2.6659,2,-2
52051,N#CC1(CCC=O)CC1,N#CC1(CCC=O)CC1,123.15499999999999,1.26928,40.86,0,2,3,-0.2586,-0.0309,3.4238,0,-2
52052,C#CC1(CCC=O)CN1,C#CC1(CCC=O)CN1,123.15499999999999,-0.059300000000000075,39.010000000000005,1,2,3,-0.252,-0.0259,2.4331,0,-2
52053,N#CC1(CCC=O)CN1,N#CC1(CCC=O)CN1,124.14299999999999,-0.16892000000000013,62.8,1,3,3,-0.2644,-0.0365,3.7844,1,-2
52054,C#CC1(CCC=O)CO1,C#CC1(CCC=O)CO1,124.13899999999998,0.3676999999999999,29.6,0,2,3,-0.2528,-0.0239,2.8183,0,-2
52055,N#CC1(CCC=O)CO1,N#CC1(CCC=O)CO1,125.12699999999998,0.25808,53.39,0,3,3,-0.2634,-0.0345,4.642,0,-2
52056,C#CC1(NCC=O)CC1,C#CC1(NCC=O)CC1,123.15499999999999,-0.05930000000000035,29.1,1,2,3,-0.2303,-0.0171,3.4202,0,-2
52057,N#CC1(NCC=O)CC1,N#CC1(NCC=O)CC1,124.14299999999999,-0.16892000000000018,52.89,1,3,3,-0.2549,-0.0369,4.2981,1,-2
52058,C#CC1(OCC=O)CC1,C#CC1(OCC=O)CC1,124.139,0.3676999999999999,26.3,0,2,3,-0.2533,-0.0286,2.8268,0,-2
52059,N#CC1(OCC=O)CC1,N#CC1(OCC=O)CC1,125.127,0.2580800000000001,50.089999999999996,0,3,3,-0.2688,-0.0401,3.8619,0,-2
52060,C#CC1(CNC=O)CC1,C#CC1(CNC=O)CC1,123.15499999999997,0.14579999999999999,29.1,1,1,3,-0.2504,0.025,2.8299,0,-2
52061,N#CC1(CNC=O)CC1,N#CC1(CNC=O)CC1,124.14299999999997,0.03617999999999966,52.89,1,2,3,-0.2656,0.0119,1.7573,0,-2
52062,C#CC1(CNC=O)CN1,C#CC1(CNC=O)CN1,124.14299999999997,-1.2923999999999995,51.040000000000006,2,2,3,-0.2458,0.0138,3.6079,1,-1
52063,N#CC1(CNC=O)CN1,N#CC1(CNC=O)CN1,125.13099999999997,-1.40202,74.83,2,3,3,-0.2659,0.0001,3.8586,1,-2
52064,C#CC1(CNC=O)CO1,C#CC1(CNC=O)CO1,125.12699999999997,-0.8654000000000002,41.63,1,2,3,-0.2554,0.0125,2.3784,1,-2
52065,N#CC1(CNC=O)CO1,N#CC1(CNC=O)CO1,126.11499999999997,-0.9750200000000002,65.42,1,3,3,-0.2674,-0.0084,4.7394,1,-2
52066,C#CC1(COC=O)CC1,C#CC1(COC=O)CC1,124.13899999999998,0.5728,26.3,0,2,3,-0.2589,0.0099,4.222,0,-2
52067,N#CC1(COC=O)CC1,N#CC1(COC=O)CC1,125.12699999999998,0.4631799999999999,50.089999999999996,0,3,3,-0.2861,-0.0033,5.7865,0,-2
52068,C#CC1(COC=O)CN1,C#CC1(COC=O)CN1,125.12699999999998,-0.8654000000000002,48.24,1,3,3,-0.2634,0.0033,4.4878,1,-2
52069,N#CC1(COC=O)CN1,N#CC1(COC=O)CN1,126.11499999999998,-0.9750200000000002,72.03,1,4,3,-0.2893,-0.0101,6.2378,1,-2
52070,C#CC1(COC=O)CO1,C#CC1(COC=O)CO1,126.11099999999998,-0.4384000000000001,38.83,0,3,3,-0.2763,0.0036,4.9317,0,-2
52071,N#CC1(COC=O)CO1,N#CC1(COC=O)CO1,127.09899999999998,-0.5480200000000002,62.62,0,4,3,-0.2923,-0.0153,6.3567,1,-2
52072,N=COCC1(C=O)CC1,N=COCC1(C=O)CC1,127.14299999999999,0.58917,50.15,1,3,4,-0.2553,-0.0311,3.9445,1,-2
52073,N=COCC1(C=O)CN1,N=COCC1(C=O)CN1,128.131,-0.8490300000000004,72.09,2,4,4,-0.2579,-0.0343,1.4028,1,-2
52074,N=COCC1(C=O)CO1,N=COCC1(C=O)CO1,129.11499999999998,-0.4220300000000001,62.68,1,4,4,-0.2619,-0.0516,4.7335,1,-2
52075,O=CCCC1(C=O)CC1,O=CCCC1(C=O)CC1,126.15499999999999,0.9446,34.14,0,2,4,-0.2473,-0.0269,3.8142,0,-2
52076,O=CCCC1(C=O)CN1,O=CCCC1(C=O)CN1,127.14299999999999,-0.4936,56.08,1,3,4,-0.2539,-0.0359,3.1353,1,-2
52077,O=CCCC1(C=O)CO1,O=CCCC1(C=O)CO1,128.12699999999998,-0.06659999999999999,46.67,0,3,4,-0.2533,-0.0493,3.6244,0,-2
52078,O=CCNC1(C=O)CC1,O=CCNC1(C=O)CC1,127.14299999999999,-0.49360000000000026,46.17,1,3,4,-0.2429,-0.0372,2.013,1,-2
52079,O=CCOC1(C=O)CC1,O=CCOC1(C=O)CC1,128.12699999999998,-0.06660000000000021,43.370000000000005,0,3,4,-0.2526,-0.0327,4.3935,0,-2
52080,O=CNCC1(C=O)CC1,O=CNCC1(C=O)CC1,127.14299999999999,-0.2885000000000004,46.17,1,2,4,-0.2514,-0.0288,2.0887,1,-2
52081,O=CNCC1(C=O)CN1,O=CNCC1(C=O)CN1,128.131,-1.7266999999999995,68.11,2,3,4,-0.2496,-0.0338,1.9579,1,-2
52082,O=CNCC1(C=O)CO1,O=CNCC1(C=O)CO1,129.11499999999998,-1.2996999999999999,58.7,1,3,4,-0.2545,-0.0559,3.4738,1,-2
52083,O=COCC1(C=O)CC1,O=COCC1(C=O)CC1,128.12699999999998,0.13850000000000007,43.370000000000005,0,3,4,-0.265,-0.0343,5.6035,0,-2
52084,O=COCC1(C=O)CN1,O=COCC1(C=O)CN1,129.11499999999998,-1.2996999999999996,65.31,1,4,4,-0.2669,-0.0436,5.4088,1,294
52085,O=COCC1(C=O)CO1,O=COCC1(C=O)CO1,130.099,-0.8727,55.900000000000006,0,4,4,-0.2754,-0.0566,5.7342,1,-2
52086,N=COCC12CC(C1)C2,N=COCC12CC(C1)C2,125.17099999999999,1.41017,33.08,1,2,3,-0.2602,0.0225,3.2109,0,-2
52087,N=COCC12CC(C1)O2,N=COCC12CC(C1)O2,127.14299999999999,0.5414700000000001,42.31,1,3,3,-0.2479,0.0266,3.6931,0,-2
52088,N=COCC12CN(C1)C2,N=COCC12CN(C1)C2,126.159,-0.07433000000000001,36.32,1,3,3,-0.2347,0.0167,3.8018,0,-2
52089,O=CCCC12CC(C1)C2,O=CCCC12CC(C1)C2,124.18299999999999,1.7656,17.07,0,1,3,-0.2484,-0.0196,2.7189,2,-2
52090,O=CCCC12CC(C1)O2,O=CCCC12CC(C1)O2,126.15499999999999,0.8969,26.3,0,2,3,-0.2426,-0.0213,3.0629,0,-2
52091,O=CCCC12CN(C1)C2,O=CCCC12CN(C1)C2,125.171,0.2811000000000001,20.310000000000002,0,2,3,-0.2334,-0.0247,1.6654,0,-2
52092,O=CCNC12CN(C1)C2,O=CCNC12CN(C1)C2,126.159,-1.1570999999999994,32.34,1,3,3,-0.2371,-0.0296,3.3131,1,-2
52093,O=CCOC12CC(C1)C2,O=CCOC12CC(C1)C2,126.15499999999999,0.7544000000000001,26.3,0,2,3,-0.2582,-0.029,2.7462,0,-2
52094,O=CCOC12CN(C1)C2,O=CCOC12CN(C1)C2,127.143,-0.7301,29.54,0,3,3,-0.2521,-0.0341,1.0548,0,-1
52095,O=CNCC12CC(C1)C2,O=CNCC12CC(C1)C2,125.17099999999999,0.5325,29.1,1,1,3,-0.2504,0.0326,3.5731,0,-2
52096,O=CNCC12CC(C1)O2,O=CNCC12CC(C1)O2,127.14299999999999,-0.3362000000000003,38.33,1,2,3,-0.2472,0.0288,2.7715,0,-2
52097,O=CNCC12CN(C1)C2,O=CNCC12CN(C1)C2,126.159,-0.952,32.34,1,2,3,-0.2257,0.025,3.8598,0,-2
52098,O=COCC12CC(C1)C2,O=COCC12CC(C1)C2,126.15499999999999,0.9595,26.3,0,2,3,-0.2773,0.0084,3.9749,0,-2
52099,O=COCC12CC(C1)O2,O=COCC12CC(C1)O2,128.12699999999998,0.0908000000000001,35.53,0,3,3,-0.2529,0.0083,4.8983,0,-2
52100,O=COCC12CN(C1)C2,O=COCC12CN(C1)C2,127.143,-0.5250000000000001,29.54,0,3,3,-0.2397,0.0022,3.5334,0,-2
52101,N=COCC12CCC1C2,N=COCC12CCC1C2,125.17099999999999,1.41017,33.08,1,2,3,-0.2558,0.0253,3.5307,0,-2
52102,N=COCC12CC1CO2,N=COCC12CC1CO2,127.14299999999999,0.39897000000000005,42.31,1,3,3,-0.2481,0.0278,4.3056,0,-2
52103,N=COCC12COC1C2,N=COCC12COC1C2,127.14299999999999,0.39897000000000005,42.31,1,3,3,-0.243,0.0208,3.2368,0,-2
52104,N=COCC12CCC1N2,N=COCC12CCC1N2,126.15899999999999,0.1144699999999999,55.019999999999996,2,3,3,-0.2508,0.029,3.6317,1,-1
52105,N=COCC12CCC1O2,N=COCC12CCC1O2,127.14299999999999,0.5414699999999999,45.61,1,3,3,-0.2595,0.0251,3.9621,0,-2
52106,O=CCCC12CCC1C2,O=CCCC12CCC1C2,124.18299999999999,1.7656,17.07,0,1,3,-0.2434,-0.0192,2.7202,2,-2
52107,O=CCCC12CC1CO2,O=CCCC12CC1CO2,126.15499999999999,0.7544,26.3,0,2,3,-0.2396,-0.0201,3.3071,0,-2
52108,O=CCCC12COC1C2,O=CCCC12COC1C2,126.15499999999999,0.7544000000000001,26.3,0,2,3,-0.2377,-0.0255,1.0773,0,-2
52109,O=CCCC12CCC1N2,O=CCCC12CCC1N2,125.17099999999999,0.46990000000000004,39.010000000000005,1,2,3,-0.2453,-0.0188,3.0559,0,-1
52110,O=CCCC12CCC1O2,O=CCCC12CCC1O2,126.15499999999999,0.8969,29.6,0,2,3,-0.2495,-0.0228,2.8443,0,-2
52111,O=CCCC12CCN1C2,O=CCCC12CCN1C2,125.171,0.4236,20.08,0,2,3,-0.2377,-0.0233,2.3867,0,-2
52112,O=CCNC12COC1C2,O=CCNC12COC1C2,127.14299999999999,-0.6838000000000002,38.33,1,3,3,-0.2308,-0.0304,0.9103,1,-2
52113,O=CCOC12CCC1C2,O=CCOC12CCC1C2,126.15499999999999,0.7544000000000001,26.3,0,2,3,-0.2523,-0.0285,2.6848,0,216
52114,O=CCOC12COC1C2,O=CCOC12COC1C2,128.12699999999998,-0.25680000000000014,35.53,0,3,3,-0.2439,-0.0352,1.108,0,-2
52115,O=CNCC12CCC1C2,O=CNCC12CCC1C2,125.17099999999999,0.5325,29.1,1,1,3,-0.2433,0.0336,3.5606,0,-2
52116,O=CNCC12CC1CO2,O=CNCC12CC1CO2,127.14299999999999,-0.47870000000000035,38.33,1,2,3,-0.2402,0.0277,2.6398,0,-2
52117,O=CNCC12COC1C2,O=CNCC12COC1C2,127.14299999999999,-0.47870000000000035,38.33,1,2,3,-0.2323,0.0229,4.5187,0,-2
52118,O=CNCC12CCC1N2,O=CNCC12CCC1N2,126.15899999999999,-0.7632000000000001,51.040000000000006,2,2,3,-0.247,0.0304,2.5344,1,273
52119,O=CNCC12CCC1O2,O=CNCC12CCC1O2,127.14299999999999,-0.3362000000000005,41.63,1,2,3,-0.2517,0.0277,2.3983,0,-2
52120,O=CNCC12CCN1C2,O=CNCC12CCN1C2,126.159,-0.8094999999999999,32.11,1,2,3,-0.2401,0.03,2.7972,0,-2
52121,O=COCC12CCC1C2,O=COCC12CCC1C2,126.15499999999999,0.9595,26.3,0,2,3,-0.2656,0.0104,4.282,0,-2
52122,O=COCC12CC1CO2,O=COCC12CC1CO2,128.12699999999998,-0.05169999999999986,35.53,0,3,3,-0.2518,0.0103,5.3419,0,-2
52123,O=COCC12COC1C2,O=COCC12COC1C2,128.12699999999998,-0.05169999999999986,35.53,0,3,3,-0.2498,0.0034,3.2555,0,-2
52124,O=COCC12CCC1N2,O=COCC12CCC1N2,127.14299999999999,-0.3362,48.24,1,3,3,-0.2673,0.0117,4.7193,1,-2
52125,O=COCC12CCC1O2,O=COCC12CCC1O2,128.12699999999998,0.09079999999999999,38.83,0,3,3,-0.2671,0.007,5.1283,0,-2
52126,N=COCC1=CCOC1,N=COCC1=CCOC1,127.14299999999999,0.56667,42.31,1,3,3,-0.2349,0.0072,2.7429,0,-2
52127,N=COCC1=NCCO1,N=COCC1=NCCO1,128.131,0.03876999999999997,54.67,1,4,3,-0.2569,-0.0002,3.4157,1,295
52128,O=CCCC1=CCCC1,O=CCCC1=CCCC1,124.18299999999999,2.0758,17.07,0,1,3,-0.2337,-0.021,2.6944,2,-2
52129,O=CCCC1=CCOC1,O=CCCC1=CCOC1,126.15499999999999,0.9220999999999999,26.3,0,2,3,-0.2343,-0.0276,1.6067,0,216
52130,O=CCCC1=NCCO1,O=CCCC1=NCCO1,127.143,0.3942,38.66,0,3,3,-0.2497,-0.0218,3.8187,0,-2
52131,O=CCNC1=NCCO1,O=CCNC1=NCCO1,128.131,-0.8389,50.69,1,4,2,-0.2266,-0.017,3.9962,1,-2
52132,O=CCOC1=NCCN1,O=CCOC1=NCCN1,128.131,-0.8389,50.69,1,4,2,-0.2255,-0.0333,3.7238,1,-2
52133,O=CNCC1=CCCC1,O=CNCC1=CCCC1,125.17099999999999,0.8427,29.1,1,1,3,-0.2361,0.0146,3.6308,0,-2
52134,O=CNCC1=CCOC1,O=CNCC1=CCOC1,127.14299999999999,-0.31100000000000017,38.33,1,2,3,-0.2356,0.0042,3.7764,0,-2
52135,O=CNCC1=NCCO1,O=CNCC1=NCCO1,128.131,-0.8389000000000002,50.69,1,3,3,-0.2487,0.0125,4.7309,1,-2
52136,O=COCC1=CCCC1,O=COCC1=CCCC1,126.15499999999999,1.2697,26.3,0,2,3,-0.2441,0.0066,4.1078,0,-2
52137,O=COCC1=CCOC1,O=COCC1=CCOC1,128.12699999999998,0.11599999999999999,35.53,0,3,3,-0.2424,-0.0018,2.518,0,-2
52138,O=COCC1=NCCO1,O=COCC1=NCCO1,129.115,-0.41189999999999993,47.89,0,4,3,-0.2615,0.0022,5.3086,1,-2
52139,N=COCC1C2CC1C2,N=COCC1C2CC1C2,125.17099999999998,1.26607,33.08,1,2,3,-0.2585,0.024,3.3314,0,-2
52140,N=COCC1C2CC1O2,N=COCC1C2CC1O2,127.14299999999997,0.39737,42.31,1,3,3,-0.2449,0.0178,3.9155,0,-2
52141,N=COCC1C2CN1C2,N=COCC1C2CN1C2,126.15899999999999,-0.07593000000000005,36.32,1,3,3,-0.2417,0.028,4.4423,0,-2
52142,O=CCCC1C2CC1C2,O=CCCC1C2CC1C2,124.18299999999998,1.6215,17.07,0,1,3,-0.2479,-0.0191,2.8244,2,-2
52143,O=CCCC1C2CC1O2,O=CCCC1C2CC1O2,126.15499999999997,0.7527999999999999,26.3,0,2,3,-0.2418,-0.0254,1.5328,0,-2
52144,O=CCCC1C2CN1C2,O=CCCC1C2CN1C2,125.17099999999999,0.2795000000000001,20.310000000000002,0,2,3,-0.236,-0.0189,3.5305,0,-2
52145,O=CCCN1C2CC1C2,O=CCCN1C2CC1C2,125.17099999999998,0.42200000000000004,20.310000000000002,0,2,3,-0.2246,-0.0197,2.977,0,-2
52146,O=CCNC1C2CC1O2,O=CCNC1C2CC1O2,127.14299999999997,-0.6854000000000002,38.33,1,3,3,-0.235,-0.0306,1.4463,1,-2
52147,O=CCOC1C2CC1C2,O=CCOC1C2CC1C2,126.15499999999997,0.6103000000000001,26.3,0,2,3,-0.2576,-0.0286,2.7472,0,-2
52148,O=CCOC1C2CC1O2,O=CCOC1C2CC1O2,128.12699999999998,-0.25839999999999996,35.53,0,3,3,-0.2486,-0.0352,1.0589,0,-2
52149,O=CNCC1C2CC1C2,O=CNCC1C2CC1C2,125.17099999999998,0.38839999999999986,29.1,1,1,3,-0.2491,0.0337,3.74,0,-2
52150,O=CNCC1C2CC1O2,O=CNCC1C2CC1O2,127.14299999999997,-0.4803000000000004,38.33,1,2,3,-0.2329,0.0234,3.8776,0,-2
52151,O=CNCC1C2CN1C2,O=CNCC1C2CN1C2,126.15899999999999,-0.9535999999999998,32.34,1,2,3,-0.2432,0.0331,3.7388,0,-2
52152,O=COCC1C2CC1C2,O=COCC1C2CC1C2,126.15499999999997,0.8154,26.3,0,2,3,-0.2759,0.0096,4.1896,0,-2
52153,O=COCC1C2CC1O2,O=COCC1C2CC1O2,128.12699999999998,-0.0532999999999999,35.53,0,3,3,-0.2513,0.0024,3.9342,0,-2
52154,O=COCC1C2CN1C2,O=COCC1C2CN1C2,127.14299999999999,-0.5266,29.54,0,3,3,-0.2461,0.0109,5.4022,0,-2
52155,N=COCC1C2CCC21,N=COCC1C2CCC21,125.17099999999998,1.26607,33.08,1,2,3,-0.2562,0.0254,3.4088,0,-2
52156,N=COCC1C2COC12,N=COCC1C2COC12,127.14299999999997,0.25486999999999993,42.31,1,3,3,-0.2492,0.0288,4.3503,0,-2
52157,O=CCCC1C2CCC12,O=CCCC1C2CCC12,124.18299999999998,1.6215,17.07,0,1,3,-0.2444,-0.0183,2.9806,2,153
52158,O=CCCC1C2CCN12,O=CCCC1C2CCN12,125.17099999999999,0.42200000000000004,20.08,0,2,3,-0.2331,-0.0232,2.8442,0,-2
52159,O=CCCC1C2COC12,O=CCCC1C2COC12,126.15499999999997,0.6103000000000001,26.3,0,2,3,-0.2436,-0.0188,3.3056,0,-2
52160,O=CCCN1C2CCC21,O=CCCN1C2CCC21,125.17099999999998,0.42199999999999993,20.08,0,2,3,-0.2433,-0.0214,2.7875,0,-2
52161,O=CCNC1C2COC21,O=CCNC1C2COC21,127.14299999999997,-0.8279000000000001,38.33,1,3,3,-0.2279,-0.0254,3.274,1,-2
52162,O=CCOC1C2CCC21,O=CCOC1C2CCC21,126.15499999999997,0.6103000000000001,26.3,0,2,3,-0.2537,-0.0277,2.937,0,-2
52163,O=CCOC1C2COC21,O=CCOC1C2COC21,128.12699999999998,-0.40090000000000003,35.53,0,3,3,-0.244,-0.0305,3.2906,0,-2
52164,O=CNCC1C2CCC21,O=CNCC1C2CCC21,125.17099999999998,0.38839999999999986,29.1,1,1,3,-0.2447,0.0358,4.0596,0,-2
52165,O=CNCC1C2CCN21,O=CNCC1C2CCN21,126.15899999999999,-0.8110999999999997,32.11,1,2,3,-0.2302,0.0257,3.2188,0,-2
52166,O=CNCC1C2COC12,O=CNCC1C2COC12,127.14299999999997,-0.6228000000000002,38.33,1,2,3,-0.2432,0.0317,2.5848,0,-2
52167,O=COCC1C2CCC21,O=COCC1C2CCC21,126.15499999999997,0.8154,26.3,0,2,3,-0.2657,0.0112,4.4175,0,-2
52168,O=COCC1C2COC12,O=COCC1C2COC12,128.12699999999998,-0.19579999999999997,35.53,0,3,3,-0.2567,0.0109,5.2783,0,-2
52169,N=C1CC(CCC=O)O1,N=C1CC(CCC=O)O1,127.14299999999999,0.73167,50.150000000000006,1,3,3,-0.257,-0.0275,1.2788,0,-2
52170,N=C1CC(CNC=O)O1,N=C1CC(CNC=O)O1,128.131,-0.5014300000000003,62.18000000000001,2,3,3,-0.2608,0.0178,1.2919,1,-2
52171,N=C1CC(COC=O)O1,N=C1CC(COC=O)O1,129.11499999999998,-0.07443,59.379999999999995,1,4,3,-0.2773,0.0011,3.6692,1,-2
52172,N=COCC1CC(=N)O1,N=COCC1CC(=N)O1,128.131,0.37623999999999996,66.16,2,4,3,-0.264,0.0144,2.2481,1,-2
52173,N=COCC1CC(=O)C1,N=COCC1CC(=O)C1,127.14299999999999,0.58917,50.15,1,3,3,-0.2488,-0.0261,3.7388,1,-2
52174,N=COCC1CC(=O)N1,N=COCC1CC(=O)N1,128.131,-0.50143,62.18,2,3,3,-0.2595,0.0129,2.3194,1,-2
52175,N=COCC1CC(=O)O1,N=COCC1CC(=O)O1,129.11499999999998,-0.07443,59.379999999999995,1,4,3,-0.2701,-0.0037,3.5086,1,-2
52176,O=CCCC1CC(=O)C1,O=CCCC1CC(=O)C1,126.15499999999999,0.9446,34.14,0,2,3,-0.2479,-0.0286,0.226,0,-2
52177,O=CCCC1CC(=O)N1,O=CCCC1CC(=O)N1,127.14299999999999,-0.14600000000000007,46.17,1,2,3,-0.255,-0.0301,1.2379,0,-2
52178,O=CCCC1CC(=O)O1,O=CCCC1CC(=O)O1,128.12699999999998,0.2809999999999999,43.370000000000005,0,3,3,-0.2595,-0.03,2.7777,0,-2
52179,O=CCCN1CC(=O)C1,O=CCCN1CC(=O)C1,127.14299999999999,-0.5399,37.38,0,3,3,-0.2428,-0.034,1.8234,0,-2
52180,O=CCOC1CC(=O)C1,O=CCOC1CC(=O)C1,128.12699999999998,-0.06660000000000021,43.370000000000005,0,3,3,-0.2514,-0.0367,1.1948,0,-2
52181,O=CNCC1CC(=O)C1,O=CNCC1CC(=O)C1,127.14299999999999,-0.2885,46.17,1,2,3,-0.2468,-0.0247,3.2978,0,-1
52182,O=CNCC1CC(=O)N1,O=CNCC1CC(=O)N1,128.131,-1.3791000000000002,58.2,2,2,3,-0.2529,0.0164,3.1824,1,-2
52183,O=CNCC1CC(=O)O1,O=CNCC1CC(=O)O1,129.11499999999998,-0.9521000000000004,55.400000000000006,1,3,3,-0.2644,-0.0003,0.4564,1,-2
52184,O=COCC1CC(=O)C1,O=COCC1CC(=O)C1,128.12699999999998,0.13849999999999996,43.370000000000005,0,3,3,-0.2557,-0.033,2.9744,0,-2
52185,O=COCC1CC(=O)N1,O=COCC1CC(=O)N1,129.11499999999998,-0.9521000000000002,55.400000000000006,1,3,3,-0.2639,-0.0035,3.2694,1,-2
52186,O=COCC1CC(=O)O1,O=COCC1CC(=O)O1,130.099,-0.5251000000000001,52.60000000000001,0,4,3,-0.2861,-0.0081,5.1474,1,-2
52187,C#CC1CC1COC=N,C#CC1CC1COC=N,123.15499999999999,0.87937,33.08,1,2,3,-0.2531,0.0227,2.7832,0,-2
52188,N#CC1CC1COC=N,N#CC1CC1COC=N,124.14299999999999,0.7697499999999999,56.87,1,3,3,-0.2697,0.014,2.0935,1,-1
52189,C#CC1NC1COC=N,C#CC1NC1COC=N,124.14299999999999,-0.41633000000000026,55.02,2,3,3,-0.2505,0.0189,3.4665,1,-2
52190,N#CC1NC1COC=N,N#CC1NC1COC=N,125.13099999999999,-0.5259500000000001,78.81,2,4,3,-0.2663,-0.0011,3.1946,1,-2
52191,C#CC1OC1COC=N,C#CC1OC1COC=N,125.12699999999998,0.010670000000000124,45.61,1,3,3,-0.2608,0.0033,3.8378,1,-2
52192,N#CC1OC1COC=N,N#CC1OC1COC=N,126.11499999999998,-0.09895000000000015,69.4,1,4,3,-0.2742,-0.02,2.1381,1,-2
52193,C#CC1CC1CCC=O,C#CC1CC1CCC=O,122.16699999999999,1.2348,17.07,0,1,3,-0.2453,-0.0209,2.6026,2,-1
52194,N#CC1CC1CCC=O,N#CC1CC1CCC=O,123.15499999999999,1.12518,40.86,0,2,3,-0.2571,-0.0286,4.2506,0,-1
52195,C#CC1NC1CCC=O,C#CC1NC1CCC=O,123.15499999999999,-0.060900000000000176,39.010000000000005,1,2,3,-0.2459,-0.0192,3.1556,0,-1
52196,N#CC1NC1CCC=O,N#CC1NC1CCC=O,124.14299999999999,-0.17052000000000023,62.800000000000004,1,3,3,-0.256,-0.0276,4.6945,1,-2
52197,C#CC1OC1CCC=O,C#CC1OC1CCC=O,124.13899999999998,0.3661,29.6,0,2,3,-0.2524,-0.0239,2.7009,0,-2
52198,N#CC1OC1CCC=O,N#CC1OC1CCC=O,125.12699999999998,0.25648000000000004,53.39,0,3,3,-0.2614,-0.033,3.1239,0,-2
52199,C#CC1CN1CCC=O,C#CC1CN1CCC=O,123.15499999999999,-0.10719999999999996,20.08,0,2,3,-0.2401,-0.024,2.304,0,-2
52200,N#CC1CN1CCC=O,N#CC1CN1CCC=O,124.14299999999999,-0.21682000000000023,43.87,0,3,3,-0.2603,-0.0323,3.6841,0,-1
52201,N#CC1CC1NCC=O,N#CC1CC1NCC=O,124.14299999999999,-0.3130200000000001,52.89,1,3,3,-0.2455,-0.0344,1.898,1,-2
52202,C#CC1CC1OCC=O,C#CC1CC1OCC=O,124.13899999999998,0.22360000000000002,26.3,0,2,3,-0.2496,-0.0305,2.6714,0,-2
52203,N#CC1CC1OCC=O,N#CC1CC1OCC=O,125.12699999999998,0.11397999999999997,50.089999999999996,0,3,3,-0.267,-0.0379,5.1125,0,-2
52204,C#CC1CC1CNC=O,C#CC1CC1CNC=O,123.15499999999999,0.0016999999999998683,29.1,1,1,3,-0.2455,0.0294,3.7445,0,-2
52205,N#CC1CC1CNC=O,N#CC1CC1CNC=O,124.14299999999999,-0.10792000000000018,52.89,1,2,3,-0.2619,0.0162,3.7428,0,-2
